-3.719847518368624151e-05,-4.526455998420715332e-01,7.049405830912292004e-04,-8.916903138160705566e-01
-1.512402150183334015e-07,-4.532987475395202637e-01,1.975171035155653954e-03,-8.913564682006835938e-01
-3.512435068842023611e-05,-4.532884359359741211e-01,1.989524811506271362e-03,-8.913617134094238281e-01
3.724167254404164851e-05,-4.526387453079223633e-01,5.936227389611303806e-04,-8.916938304901123047e-01
1.488352154410677031e-05,-4.526648521423339844e-01,6.934326374903321266e-04,-8.916805386543273926e-01
-4.804482450708746910e-04,-4.534795582294464111e-01,2.453207969665527344e-03,-8.912631869316101074e-01
-4.587024159263819456e-04,-4.535113871097564697e-01,2.490712562575936317e-03,-8.912468552589416504e-01
-3.459499930613674223e-05,-4.526354372501373291e-01,6.887629861012101173e-04,-8.916954398155212402e-01
-6.156442395877093077e-05,-4.526472985744476318e-01,7.461218046955764294e-04,-8.916893601417541504e-01
-4.382759652798995376e-05,-4.532909393310546875e-01,1.982518238946795464e-03,-8.913604617118835449e-01
-7.253394869621843100e-05,-4.526272416114807129e-01,7.194912177510559559e-04,-8.916995525360107422e-01
-4.571176032186485827e-05,-4.532835781574249268e-01,2.002169610932469368e-03,-8.913641571998596191e-01
-5.980469722999259830e-05,-4.526214599609375000e-01,6.787846796214580536e-04,-8.917024731636047363e-01
-3.239397483412176371e-05,-4.532616436481475830e-01,1.952441525645554066e-03,-8.913753628730773926e-01
-4.239166810293681920e-05,-4.532773196697235107e-01,1.977454870939254761e-03,-8.913673758506774902e-01
-3.182957152603194118e-05,-4.526206851005554199e-01,6.510985549539327621e-04,-8.917029500007629395e-01
1.367696040688315406e-05,-4.526378214359283447e-01,6.026714108884334564e-04,-8.916943669319152832e-01
-2.921769555541686714e-05,-4.526355564594268799e-01,6.587018724530935287e-04,-8.916953206062316895e-01
-2.451874752296134830e-05,-4.526350498199462891e-01,6.589971599169075489e-04,-8.916957378387451172e-01
-6.132894486654549837e-05,-4.526335895061492920e-01,6.970090907998383045e-04,-8.916963338851928711e-01
-1.514011546532856300e-05,-4.526250660419464111e-01,6.210089777596294880e-04,-8.917008042335510254e-01
3.490735252853482962e-05,-4.526654183864593506e-01,6.526556680910289288e-04,-8.916803002357482910e-01
-4.189123283140361309e-04,-4.535099565982818604e-01,2.452412853017449379e-03,-8.912476897239685059e-01
1.545735358376987278e-05,-4.526536464691162109e-01,6.605960079468786716e-04,-8.916862010955810547e-01
-4.683232327806763351e-05,-4.526599049568176270e-01,7.513877935707569122e-04,-8.916829824447631836e-01
-4.583633271977305412e-04,-4.534750282764434814e-01,2.437912160530686378e-03,-8.912656307220458984e-01
-5.295008304528892040e-04,-4.534636139869689941e-01,2.481975359842181206e-03,-8.912711739540100098e-01
-1.145381429523695260e-05,-4.526298344135284424e-01,6.315463106147944927e-04,-8.916983008384704590e-01
-5.433547194115817547e-04,-4.534685611724853516e-01,2.519352361559867859e-03,-8.912684917449951172e-01
-2.734549343585968018e-04,-4.540397524833679199e-01,3.243805607780814171e-03,-8.909755945205688477e-01
-2.926104061771184206e-04,-4.540234208106994629e-01,3.247999818995594978e-03,-8.909838199615478516e-01
-6.898787250975146890e-05,-4.532622992992401123e-01,1.973034115508198738e-03,-8.913750052452087402e-01
-5.608626524917781353e-04,-4.534519314765930176e-01,2.502093790099024773e-03,-8.912770748138427734e-01
-5.030401516705751419e-04,-4.534710645675659180e-01,2.452558605000376701e-03,-8.912675380706787109e-01
-5.502055282704532146e-04,-4.534481465816497803e-01,2.477899426594376564e-03,-8.912791609764099121e-01
-5.876845898455940187e-05,-4.532675743103027344e-01,1.977797364816069603e-03,-8.913723826408386230e-01
-8.014233753783628345e-05,-4.526430070400238037e-01,7.392204133793711662e-04,-8.916915655136108398e-01
-5.107418983243405819e-04,-4.534320235252380371e-01,2.379140816628932953e-03,-8.912875652313232422e-01
-5.324136582203209400e-04,-4.534465968608856201e-01,2.455370500683784485e-03,-8.912798762321472168e-01
-9.687884448794648051e-05,-4.526392817497253418e-01,7.669128244742751122e-04,-8.916933536529541016e-01
-6.949638191144913435e-05,-4.526316225528717041e-01,7.205071160569787025e-04,-8.916973471641540527e-01
-8.468265150440856814e-05,-4.526344835758209229e-01,7.400153554044663906e-04,-8.916957974433898926e-01
-5.345464451238512993e-04,-4.534469842910766602e-01,2.468068851158022881e-03,-8.912797570228576660e-01
-4.809467354789376259e-04,-4.534646272659301758e-01,2.435479080304503441e-03,-8.912708163261413574e-01
-4.893926670774817467e-04,-4.534608125686645508e-01,2.414416521787643433e-03,-8.912727832794189453e-01
-5.011926987208425999e-04,-4.534565806388854980e-01,2.431191038340330124e-03,-8.912749886512756348e-01
-4.898982297163456678e-05,-4.532619714736938477e-01,1.926243538036942482e-03,-8.913753032684326172e-01
-3.863793972413986921e-05,-4.526318609714508057e-01,6.623971858061850071e-04,-8.916973471641540527e-01
-5.550192436203360558e-04,-4.534529447555541992e-01,2.494302112609148026e-03,-8.912766575813293457e-01
-5.215745768509805202e-04,-4.534545242786407471e-01,2.459646668285131454e-03,-8.912759423255920410e-01
-4.428416723385453224e-04,-4.534983932971954346e-01,2.434384077787399292e-03,-8.912537097930908203e-01
-4.765551420859992504e-04,-4.535035192966461182e-01,2.524934709072113037e-03,-8.912507891654968262e-01
-6.512976688100025058e-05,-4.526364803314208984e-01,7.379084127023816109e-04,-8.916948437690734863e-01
-4.513703461270779371e-04,-4.535113275051116943e-01,2.483839867636561394e-03,-8.912469148635864258e-01
-4.708843334810808301e-05,-4.526685774326324463e-01,7.850317633710801601e-04,-8.916785717010498047e-01
-4.708626656793057919e-04,-4.535003900527954102e-01,2.480782801285386086e-03,-8.912525773048400879e-01
-3.564522558008320630e-05,-4.526379406452178955e-01,6.878933054395020008e-04,-8.916941881179809570e-01
-4.794884880539029837e-04,-4.534969031810760498e-01,2.501273294910788536e-03,-8.912543058395385742e-01
-1.094898379960795864e-05,-4.526543021202087402e-01,7.138350047171115875e-04,-8.916858434677124023e-01
-4.896214231848716736e-04,-4.534893631935119629e-01,2.465857425704598427e-03,-8.912582397460937500e-01
-4.717398842331022024e-04,-4.534977972507476807e-01,2.488531870767474174e-03,-8.912538290023803711e-01
-4.134571281610988081e-05,-4.526348114013671875e-01,6.871040095575153828e-04,-8.916957974433898926e-01
-1.790476744645275176e-05,-4.526285827159881592e-01,6.500429008156061172e-04,-8.916989564895629883e-01
-4.874863370787352324e-04,-4.535036981105804443e-01,2.517413115128874779e-03,-8.912507891654968262e-01
-5.033744964748620987e-04,-4.534822702407836914e-01,2.482892246916890144e-03,-8.912617564201354980e-01
1.497430639574304223e-05,-4.526550769805908203e-01,6.748344167135655880e-04,-8.916854858398437500e-01
1.103985255213046912e-06,-4.526543915271759033e-01,6.718721706420183182e-04,-8.916857838630676270e-01
-3.752766351681202650e-04,-4.534974992275238037e-01,2.385751809924840927e-03,-8.912543058395385742e-01
4.739956784760579467e-05,-4.526642560958862305e-01,6.571140838786959648e-04,-8.916807770729064941e-01
-4.448515828698873520e-04,-4.535132050514221191e-01,2.490427577868103981e-03,-8.912459611892700195e-01
-4.528734716586768627e-04,-4.535070657730102539e-01,2.498998306691646576e-03,-8.912491202354431152e-01
3.961507900385186076e-05,-4.526577889919281006e-01,6.504605989903211594e-04,-8.916841149330139160e-01
2.451415093673858792e-05,-4.526427686214447021e-01,6.216344772838056087e-04,-8.916917443275451660e-01
3.718991138157434762e-05,-4.526606798171997070e-01,6.590140983462333679e-04,-8.916827440261840820e-01
-4.291738732717931271e-04,-4.535056948661804199e-01,2.465827856212854385e-03,-8.912498950958251953e-01
2.524678529880475253e-05,-4.526756107807159424e-01,6.877811392769217491e-04,-8.916751146316528320e-01
5.462611443363130093e-05,-4.526963233947753906e-01,7.127841236069798470e-04,-8.916645050048828125e-01
6.470717198681086302e-05,-4.526902437210083008e-01,6.803324795328080654e-04,-8.916676640510559082e-01
8.038566738832741976e-05,-4.526995420455932617e-01,6.978363962844014168e-04,-8.916628360748291016e-01
7.052268756524426863e-06,-4.526869356632232666e-01,7.492476725019514561e-04,-8.916692733764648438e-01
2.214803089373162948e-06,-4.526891112327575684e-01,7.553961477242410183e-04,-8.916682004928588867e-01
-7.114941581676248461e-06,-4.526883065700531006e-01,7.747624767944216728e-04,-8.916684985160827637e-01
-4.887184477411210537e-04,-4.535041153430938721e-01,2.529327757656574249e-03,-8.912505507469177246e-01
-5.789134229416958988e-05,-4.526546299457550049e-01,7.523409440182149410e-04,-8.916856646537780762e-01
-5.484832799993455410e-04,-4.534720778465270996e-01,2.543209120631217957e-03,-8.912667632102966309e-01
-5.238992744125425816e-04,-4.534994959831237793e-01,2.563078422099351883e-03,-8.912528157234191895e-01
-8.834288018988445401e-05,-4.526548981666564941e-01,8.172371890395879745e-04,-8.916853666305541992e-01
-1.274222740903496742e-04,-4.526426494121551514e-01,8.279763860628008842e-04,-8.916916847229003906e-01
-1.262609730474650860e-04,-4.526298940181732178e-01,8.076606900431215763e-04,-8.916981816291809082e-01
-5.609892541542649269e-04,-4.534592926502227783e-01,2.519055968150496483e-03,-8.912733197212219238e-01
-5.536869284696877003e-04,-4.534619152545928955e-01,2.508877078071236610e-03,-8.912719488143920898e-01
